,DELAY BETWEEN RATES (ms),Batch Size,Number of Batches (per run),Number of runs,Delay Increment,Batch Size Increment,,,,,,
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13835,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.47,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.47,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78837,0.78842,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78837,0.78842,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78837,0.78842,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78837,0.78842,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.4438,1.44385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78837,0.78843,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78837,0.78843,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10636,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10636,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10636,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13825,1.13833,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44379,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.481,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.481,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44372,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44372,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.357,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44372,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44372,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13822,1.13832,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.356,109.364,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44381,1.44384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10637,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.476,124.486,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13821,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13821,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78836,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78835,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78835,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13821,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13821,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.475,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1382,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1382,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44382,1.44394,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78835,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78835,0.78841,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1382,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1382,1.1383,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1382,1.13828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1382,1.13828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13819,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13819,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10629,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13819,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13819,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.346,109.354,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.474,124.484,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.345,109.353,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78845,0.78851,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78845,0.78851,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13827,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.469,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.459,124.469,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67348,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.344,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78845,0.78851,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78845,0.78851,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13817,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44368,1.4438,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10634,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67322,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10632,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10632,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10632,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10632,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10632,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10626,1.10632,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10624,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44367,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44367,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44367,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44367,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44359,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44359,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44359,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44359,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.44,124.45,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67345,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67315,3.67338,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44359,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44359,1.44371,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78833,0.78839,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.339,109.347,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10622,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.1063,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.1063,1.1063,Market,0,A
